1,6,6,0.13941129,-0.009804,0.12960729,0.2451,-0.016114766
1,6,9,0.14497359,-0.009519999999999999,0.1354536,0.238,-0.010356881
1,6,11,0.14318709,-0.010036000000000002,0.13315108,0.2509,0.1842723
1,6,14,0.14856158,-0.00974,0.13882159,0.2435,-0.038324393
1,6,15,0.15259382,-0.00946,0.14313382,0.2365,-0.044600576
1,7,1,0.1608827,-0.009904,0.1509787,0.2476,0.0155489575
1,7,3,0.17094094,-0.010228,0.16071294,0.2557,0.08492006
1,7,4,0.14220797,-0.009644,0.13256396,0.2411,0.030909512
1,7,5,0.1544592,-0.01088,0.1435792,0.272,-0.018917957
1,7,6,0.17015809,-0.009651999999999999,0.16050608,0.2413,0.1149107
1,7,9,0.15977454,-0.009768,0.15000655,0.2442,0.10437254
1,7,11,0.17022434,-0.009408,0.16081634,0.2352,-0.08278519
1,7,14,0.1575878,-0.008976,0.1486118,0.2244,-0.09360784
1,8,1,0.14024825,-0.009344,0.13090426,0.2336,0.14848736
1,8,3,0.15594792,-0.009484000000000001,0.14646393,0.2371,0.16151503
1,8,4,0.14282362,-0.010511999999999999,0.13231163,0.2628,0.12898333
1,8,5,0.13357578,-0.00976,0.12381578,0.244,-0.09894361
1,8,6,0.14380974,-0.010092000000000002,0.13371773,0.2523,0.09999838
1,8,9,0.13736589,-0.008944,0.12842189,0.2236,-0.06694602
1,8,14,0.1319167,-0.008764,0.1231527,0.2191,0.0397609
1,9,1,0.115860425,-0.010072000000000001,0.105788425,0.2518,-0.10077142
1,9,4,0.13968164,-0.009932,0.12974964,0.2483,0.10153261
1,9,5,0.10776424,-0.010572,0.097192235,0.2643,0.08760989
1,9,6,0.107405886,-0.0105,0.09690589,0.2625,-0.2522038
1,9,9,0.12424868,-0.010568,0.11368068,0.2642,0.07515052
1,9,14,0.123446815,-0.009988,0.11345881,0.2497,0.043315887
1,10,1,0.12772332,-0.00982,0.11790332,0.2455,-0.12337732
1,10,5,0.11832672,-0.009324,0.109002724,0.2331,0.09762248
1,10,6,0.14277618,-0.010043999999999999,0.13273218,0.2511,-0.13135938
1,10,9,0.11474592,-0.01068,0.104065925,0.267,0.092018925
1,10,14,0.121287525,-0.009876000000000001,0.11141153,0.2469,0.06205737
1,11,1,0.11949358,-0.009324,0.11016958,0.2331,-0.019429026
1,11,5,0.14174692,-0.008864,0.13288292,0.2216,0.029607456
1,11,9,0.13384987,-0.008928,0.12492187,0.2232,-0.11669504
1,11,14,0.11691747,-0.009120000000000001,0.107797466,0.228,-0.12902968
1,12,1,0.11396489,-0.010920000000000001,0.10304489,0.273,-0.25866327
1,12,9,0.13335942,-0.0099,0.12345941,0.2475,0.040708445
1,12,14,0.11109031,-0.009376,0.10171431,0.2344,0.0003319541
1,13,1,0.12708877,-0.010308,0.11678077,0.2577,-0.14599138
1,13,14,0.13741277,-0.010156,0.12725677,0.2539,-0.012616733
1,14,1,0.1543628,-0.010027999999999999,0.1443348,0.2507,-0.16974804
2,0,1,0.2619049,-0.008832,0.2530729,0.2208,-0.36091933
2,0,2,0.25341558,-0.009084,0.24433158,0.2271,-0.18823895
2,0,3,0.2594175,-0.009896,0.24952151,0.2474,-0.19617125
2,0,4,0.26184443,-0.00976,0.25208443,0.244,0.5386579
2,0,5,0.27447847,-0.010032000000000001,0.26444647,0.2508,-0.15097545
2,0,6,0.2749857,-0.010407999999999999,0.2645777,0.2602,-0.16028528
2,0,7,0.25674823,-0.009696,0.24705222,0.2424,-0.321838
2,0,8,0.2633019,-0.00984,0.2534619,0.246,-0.12099893
2,0,9,0.25405282,-0.008668,0.24538481,0.2167,0.68908983
2,0,10,0.26482403,-0.009724,0.25510004,0.2431,-0.18976074
2,0,11,0.25741425,-0.00944,0.24797425,0.236,-0.3463625
2,0,12,0.2542285,-0.00864,0.2455885,0.216,0.6138969
2,0,13,0.2738313,-0.010835999999999998,0.2629953,0.2709,-0.44664696
2,0,14,0.26142788,-0.011932,0.24949588,0.2983,-0.30274594
2,0,15,0.2618729,-0.009256,0.25261688,0.2314,0.64529955
2,1,1,0.20305376,-0.008716,0.19433776,0.2179,-0.10756362
2,1,2,0.19731268,-0.00972,0.18759269,0.243,-0.29032108
2,1,3,0.21422632,-0.010576,0.20365033,0.2644,-0.087588206
2,1,4,0.22648449,-0.0092,0.21728449,0.23,0.5734514
2,1,5,0.19730996,-0.0087,0.18860996,0.2175,-0.15068345
2,1,7,0.19673677,-0.00796,0.18877676,0.199,-0.23675025
2,1,8,0.18632144,-0.010652,0.17566943,0.2663,-0.3287493
2,1,9,0.22127187,-0.007736,0.21353588,0.1934,0.738722
2,1,10,0.2216349,-0.009856,0.2117789,0.2464,-0.059882335
2,1,11,0.1910092,-0.009104,0.1819052,0.2276,-0.1423756
2,1,12,0.22057238,-0.008868000000000001,0.21170439,0.2217,0.58387846
2,1,13,0.19538249,-0.010496000000000002,0.18488649,0.2624,-0.31707668
2,1,14,0.2102176,-0.01126,0.19895759,0.2815,-0.103945285
2,1,15,0.22910169,-0.009628,0.21947369,0.2407,0.6244926
2,2,1,0.13827716,-0.008896,0.12938116,0.2224,-0.23584579
2,2,2,0.13206978,-0.009016,0.12305378,0.2254,-0.1068889
2,2,3,0.13322575,-0.010591999999999999,0.122633755,0.2648,-0.2450798
2,2,4,0.16991083,-0.00898,0.16093083,0.2245,0.5828338
2,2,5,0.1141046,-0.008416,0.1056886,0.2104,-0.5083237
2,2,7,0.12888616,-0.008199999999999999,0.120686166,0.205,-0.3168658
2,2,8,0.12267101,-0.009536000000000001,0.11313501,0.2384,-0.26953578
2,2,9,0.17879905,-0.010184,0.16861504,0.2546,0.6577511
2,2,10,0.11498219,-0.008636000000000001,0.10634619,0.2159,-0.37797043
2,2,11,0.14236243,-0.0094,0.13296244,0.235,-0.15857649
2,2,12,0.17232396,-0.010416000000000002,0.16190796,0.2604,0.71969306
2,2,13,0.12428373,-0.01164,0.11264373,0.291,-0.1750505
2,2,14,0.13123584,-0.010915999999999999,0.120319836,0.2729,-0.17552203
2,3,1,0.092394516,-0.010628,0.081766516,0.2657,-0.17933868
2,3,2,0.09966141,-0.009568,0.09009341,0.2392,-0.14882259
2,3,3,0.0991278,-0.011084,0.0880438,0.2771,-0.3148783
2,3,4,0.14320764,-0.009268,0.13393964,0.2317,0.59801793
2,3,5,0.104565844,-0.00812,0.09644584,0.203,-0.36700478
2,3,7,0.09138907,-0.008288,0.083101064,0.2072,-0.2810233
2,3,8,0.106022,-0.009068000000000001,0.096954,0.2267,-0.28967124
2,3,10,0.08810285,-0.009632,0.07847085,0.2408,-0.2883793
2,3,11,0.09163305,-0.009228,0.08240505,0.2307,-0.29957592
2,3,12,0.1494517,-0.009316,0.1401357,0.2329,0.7235509
2,3,13,0.103536434,-0.010164,0.093372434,0.2541,-0.21409477
2,3,14,0.0966445,-0.010184,0.0864605,0.2546,-0.1263694
2,4,1,0.13940035,-0.009852,0.12954834,0.2463,-0.272034
2,4,2,0.14393549,-0.009576,0.1343595,0.2394,-0.17164516
2,4,3,0.13137145,-0.01,0.121371455,0.25,-0.33171615
2,4,4,0.17226592,-0.008816000000000001,0.16344991,0.2204,0.9319124
2,4,5,0.15399012,-0.00882,0.14517012,0.2205,-0.13169397
2,4,7,0.14134778,-0.009432000000000001,0.13191578,0.2358,-0.2714833
2,4,8,0.12810656,-0.009312,0.11879457,0.2328,-0.28483167
2,4,10,0.13936307,-0.009292,0.13007106,0.2323,-0.38518018
2,4,11,0.14678204,-0.008616,0.13816604,0.2154,-0.18656693
2,4,13,0.13064761,-0.009484000000000001,0.121163614,0.2371,-0.3871916
2,4,14,0.14067179,-0.010912,0.12975979,0.2728,-0.1875066
2,5,1,0.09089208,-0.010516000000000001,0.08037607,0.2629,-0.47488728
2,5,2,0.11379507,-0.008528,0.10526707,0.2132,-0.13695322
2,5,3,0.10792595,-0.01076,0.09716595,0.269,-0.30958372
2,5,5,0.11134662,-0.009016,0.10233062,0.2254,-0.06404218
2,5,7,0.10484623,-0.008548,0.09629823,0.2137,-0.2612867
2,5,8,0.10199672,-0.008496,0.09350072,0.2124,-0.22435145
2,5,10,0.10418329,-0.010272,0.09391128,0.2568,-0.38344797
2,5,11,0.105537355,-0.009260000000000001,0.096277356,0.2315,-0.22009368
2,5,13,0.11652669,-0.011448,0.10507869,0.2862,-0.13423471
2,5,14,0.1065412,-0.012072000000000001,0.094469205,0.3018,-0.21463624
2,6,1,0.08621061,-0.009092000000000001,0.077118605,0.2273,-0.44790816
2,6,3,0.095635496,-0.011204,0.0844315,0.2801,-0.3401716
2,6,5,0.0884461,-0.009348,0.079098105,0.2337,-0.29798234
2,6,7,0.09861978,-0.008812,0.08980778,0.2203,-0.28370023
2,6,8,0.076977946,-0.00928,0.06769794,0.232,-0.43447468
2,6,10,0.10294766,-0.009292,0.09365566,0.2323,-0.22918454
2,6,11,0.10349905,-0.008828,0.09467105,0.2207,-0.015699657
2,6,13,0.09480567,-0.011256,0.08354967,0.2814,-0.05543565
2,6,14,0.09688633,-0.011048,0.08583833,0.2762,-0.15820187
2,7,1,0.11487493,-0.009080000000000001,0.10579493,0.227,-0.3789994
2,7,3,0.10487259,-0.00936,0.09551259,0.234,-0.24589366
2,7,5,0.111136936,-0.008756,0.10238094,0.2189,-0.34117997
2,7,7,0.11505073,-0.00754,0.10751073,0.1885,-0.3052156
2,7,8,0.1013582,-0.010511999999999999,0.090846196,0.2628,-0.3733091
2,7,10,0.1298183,-0.007532,0.122286305,0.1883,-0.282515
2,7,13,0.113750145,-0.010332,0.10341814,0.2583,-0.3025791
2,7,14,0.121348135,-0.010984,0.11036413,0.2746,-0.16529946
2,8,1,0.092888705,-0.00882,0.08406871,0.2205,-0.2542507
2,8,3,0.10689247,-0.010784,0.09610847,0.2696,0.014143528
2,8,5,0.12220857,-0.009028000000000001,0.11318057,0.2257,-0.17280222
2,8,7,0.091331206,-0.008564,0.0827672,0.2141,-0.29293674
2,8,8,0.102156505,-0.010172,0.0919845,0.2543,-0.3030974
2,8,13,0.09962985,-0.011344000000000002,0.08828585,0.2836,-0.16929108
2,8,14,0.10172795,-0.010468,0.09125995,0.2617,-0.35780016
2,9,1,0.08243019,-0.008884,0.07354619,0.2221,-0.3224869
2,9,3,0.07753246,-0.011512,0.06602047,0.2878,-0.48496452
2,9,7,0.0881985,-0.009932,0.0782665,0.2483,-0.3914571
2,9,8,0.078730375,-0.008828,0.069902375,0.2207,-0.36311162
2,9,13,0.08772402,-0.011248000000000001,0.07647602,0.2812,-0.25338736
2,9,14,0.08274489,-0.010196,0.07254889,0.2549,-0.23472789
2,10,1,0.09409812,-0.00902,0.08507812,0.2255,-0.26872712
2,10,3,0.117706716,-0.010256000000000001,0.107450716,0.2564,-0.07805756
2,10,8,0.11324729,-0.009896,0.10335129,0.2474,-0.24618345
2,10,13,0.09380801,-0.011276,0.08253201,0.2819,-0.3481676
2,10,14,0.101010166,-0.00914,0.09187017,0.2285,-0.2065396
2,11,8,0.08841327,-0.009536000000000001,0.07887727,0.2384,-0.18702653
2,11,1,0.08302467,-0.009012000000000001,0.074012674,0.2253,-0.26449442
2,11,13,0.07390006,-0.010968,0.06293206,0.2742,-0.2783445
2,11,14,0.086338975,-0.010288,0.076050974,0.2572,-0.13535815
2,12,1,0.08025223,-0.008992,0.07126023,0.2248,-0.19116281
2,12,13,0.07635422,-0.011992000000000001,0.06436222,0.2998,-0.3364052
2,12,14,0.083430685,-0.01198,0.07145069,0.2995,-0.26912788
2,13,1,0.087974496,-0.007248,0.0807265,0.1812,-0.3017164
2,13,13,0.08703125,-0.010824,0.07620725,0.2706,-0.24275908
2,14,13,0.098013185,-0.011124,0.086889185,0.2781,-0.17093751
3,0,1,0.2703319,-0.009792,0.2605399,0.2448,-0.27309787
3,0,2,0.27754056,-0.011648,0.26589257,0.2912,-0.30169386
3,0,3,0.2565555,-0.013732,0.2428235,0.3433,-0.24290332
3,0,4,0.28172052,-0.011439999999999999,0.2702805,0.286,0.39448774
3,0,5,0.26724723,-0.009132,0.25811523,0.2283,-0.45734727
3,0,6,0.26391986,-0.011636,0.25228387,0.2909,-0.32693532
3,0,7,0.26964682,-0.010412,0.25923482,0.2603,-0.34908554
3,0,8,0.26798233,-0.010064,0.25791833,0.2516,-0.3074349
3,0,9,0.28405505,-0.012396,0.27165905,0.3099,0.58852816
3,0,10,0.26797506,-0.011372,0.25660306,0.2843,-0.46473458
3,0,11,0.28320143,-0.010112000000000001,0.27308944,0.2528,0.18387957
3,0,12,0.27252626,-0.01004,0.26248628,0.251,1.1984508
3,0,13,0.26417628,-0.011556,0.25262028,0.2889,-0.4813143
3,0,14,0.27446264,-0.013036,0.26142663,0.3259,0.40662518
3,0,15,0.27355722,-0.010812,0.2627452,0.2703,0.3695058
3,1,1,0.22456272,-0.010824,0.21373872,0.2706,-0.36554712
3,1,2,0.21961345,-0.0118,0.20781344,0.295,-0.49174199
3,1,3,0.21627621,-0.0116,0.20467621,0.29,-0.407344
3,1,4,0.21833663,-0.012648,0.20568863,0.3162,0.39443684
3,1,5,0.2195957,-0.00888,0.2107157,0.222,-0.6030972
3,1,6,0.22587852,-0.012076,0.21380252,0.3019,-0.6238936
3,1,7,0.22628853,-0.009792,0.21649653,0.2448,-0.4291016
3,1,8,0.23885463,-0.010588,0.22826663,0.2647,-0.3869033
3,1,9,0.2005875,-0.01024,0.1903475,0.256,0.3101211
3,1,10,0.22156894,-0.01226,0.20930894,0.3065,-0.3343428
3,1,12,0.1841302,-0.010896,0.17323421,0.2724,1.151061
3,1,13,0.23897493,-0.011792,0.22718292,0.2948,-0.40442002
3,1,14,0.21515389,-0.013048,0.2021059,0.3262,0.519837
3,1,15,0.20387198,-0.012388,0.19148397,0.3097,0.40482166
3,2,1,0.1647417,-0.007964,0.1567777,0.1991,-0.2719683
3,2,2,0.16498666,-0.009984,0.15500265,0.2496,-0.335222
3,2,3,0.16574438,-0.010772,0.15497237,0.2693,-0.45813063
3,2,4,0.16919729,-0.011712,0.15748529,0.2928,0.44157737
3,2,5,0.16464804,-0.00866,0.15598804,0.2165,-0.30610418
3,2,6,0.16559097,-0.010772,0.15481897,0.2693,-0.4105516
3,2,7,0.15524739,-0.00986,0.1453874,0.2465,-0.56406534
3,2,9,0.15489805,-0.01052,0.14437805,0.263,0.42663935
3,2,10,0.17293994,-0.012092,0.16084795,0.3023,-0.5022565
3,2,12,0.16062784,-0.011552,0.14907584,0.2888,1.2089534
3,2,13,0.16017158,-0.013072,0.14709958,0.3268,-0.3951328
3,2,14,0.18303318,-0.013816,0.16921718,0.3454,0.34758765
3,2,15,0.16108933,-0.011756,0.14933333,0.2939,0.49078766
3,3,1,0.16901413,-0.008187999999999999,0.16082613,0.2047,-0.3467009
3,3,2,0.15772676,-0.0111,0.14662677,0.2775,-0.39668912
3,3,3,0.17535393,-0.010764000000000001,0.16458993,0.2691,-0.39945495
3,3,4,0.14912724,-0.010875999999999999,0.13825125,0.2719,0.3560942
3,3,5,0.1647126,-0.009628,0.1550846,0.2407,-0.3066915
3,3,6,0.18984626,-0.011288000000000001,0.17855826,0.2822,-0.5738306
3,3,7,0.17406856,-0.010144,0.16392456,0.2536,-0.5315222
3,3,9,0.16149913,-0.011308,0.15019113,0.2827,0.3095563
3,3,10,0.16000187,-0.010280000000000001,0.14972188,0.257,-0.47760367
3,3,12,0.14117537,-0.010700000000000001,0.13047537,0.2675,1.1506786
3,3,13,0.17008871,-0.012888,0.15720071,0.3222,-0.42101115
3,3,15,0.15876298,-0.010492,0.14827098,0.2623,0.36049554
3,4,1,0.13998291,-0.00966,0.1303229,0.2415,-0.2618711
3,4,2,0.13845004,-0.010048,0.12840204,0.2512,-0.30622816
3,4,3,0.12855113,-0.011319999999999998,0.11723112,0.283,-0.29443383
3,4,4,0.14810064,-0.011656,0.13644464,0.2914,0.49784634
3,4,5,0.13406192,-0.009172,0.12488992,0.2293,-0.4787296
3,4,7,0.12973963,-0.01006,0.11967963,0.2515,-0.5192735
3,4,9,0.13636371,-0.009276,0.12708771,0.2319,0.37177485
3,4,10,0.14122249,-0.010256000000000001,0.13096648,0.2564,-0.37423462
3,4,12,0.13391916,-0.010596000000000001,0.123323165,0.2649,1.1453774
3,4,13,0.14043735,-0.013048,0.12738936,0.3262,-0.28646564
3,4,15,0.1380731,-0.011335999999999999,0.1267371,0.2834,0.27910277
3,5,1,0.17228474,-0.010784,0.16150074,0.2696,-0.2627588
3,5,2,0.15146872,-0.011496,0.13997272,0.2874,-0.4229494
3,5,3,0.151801,-0.011456,0.140345,0.2864,-0.254681
3,5,5,0.148605,-0.009332,0.139273,0.2333,-0.3931643
3,5,7,0.15725268,-0.010484,0.14676869,0.2621,-0.46417433
3,5,9,0.14003871,-0.010712,0.12932672,0.2678,0.3197009
3,5,10,0.15226175,-0.0125,0.13976175,0.3125,-0.45864314
3,5,12,0.11389791,-0.011836,0.10206191,0.2959,1.0636523
3,5,13,0.14533925,-0.013236000000000001,0.13210325,0.3309,-0.44630736
3,5,15,0.12343397,-0.011576,0.11185797,0.2894,0.3727751
3,6,2,0.12898414,-0.010835999999999998,0.11814814,0.2709,-0.5540078
3,6,3,0.16644932,-0.012287999999999999,0.15416132,0.3072,-0.47601238
3,6,5,0.14839123,-0.008696,0.13969523,0.2174,-0.48175994
3,6,7,0.13200659,-0.009368,0.12263858,0.2342,-0.23104087
3,6,9,0.13871154,-0.010704,0.12800755,0.2676,0.40343496
3,6,10,0.14658366,-0.012212,0.13437167,0.3053,-0.22900382
3,6,12,0.13218634,-0.010940000000000002,0.12124634,0.2735,1.0933187
3,6,13,0.15165754,-0.0124,0.13925754,0.31,-0.28014922
3,6,15,0.1421311,-0.01198,0.13015111,0.2995,0.3912899
3,7,2,0.12906697,-0.010436,0.118630975,0.2609,-0.4521783
3,7,5,0.11803934,-0.009788,0.10825134,0.2447,-0.38009638
3,7,7,0.1304828,-0.00846,0.12202279,0.2115,-0.39524794
3,7,9,0.109067105,-0.0111,0.0979671,0.2775,0.25904515
3,7,10,0.115018345,-0.010968,0.104050346,0.2742,-0.3552618
3,7,12,0.08411131,-0.01058,0.07353131,0.2645,1.0200264
3,7,13,0.13673703,-0.012648,0.12408903,0.3162,-0.48543942
3,7,15,0.116005614,-0.010604,0.10540161,0.2651,0.3571786
3,8,2,0.13544798,-0.012936000000000001,0.122511975,0.3234,-0.33132234
3,8,5,0.14370821,-0.009028000000000001,0.13468021,0.2257,-0.41408536
3,8,7,0.14474186,-0.00954,0.13520186,0.2385,-0.26853934
3,8,9,0.1358971,-0.012108,0.1237891,0.3027,0.32136348
3,8,10,0.15202655,-0.01184,0.14018655,0.296,-0.3053311
3,8,12,0.10591099,-0.012196,0.09371499,0.3049,1.1532145
3,8,15,0.109005265,-0.010532,0.098473266,0.2633,0.34628162
3,9,2,0.12315803,-0.0125,0.11065803,0.3125,-0.36296844
3,9,5,0.12407112,-0.007736,0.116335124,0.1934,-0.40384543
3,9,7,0.1130083,-0.0097,0.1033083,0.2425,-0.5047565
3,9,9,0.103403576,-0.010992,0.09241158,0.2748,0.49568564
3,9,12,0.09701604,-0.010388,0.086628035,0.2597,1.0762234
3,9,15,0.115745105,-0.010444,0.105301104,0.2611,0.48935345
3,10,2,0.11704988,-0.011436,0.10561388,0.2859,-0.37567866
3,10,7,0.12886223,-0.011136,0.11772623,0.2784,-0.20430748
3,10,9,0.103528075,-0.010688,0.092840075,0.2672,0.448287
3,10,12,0.09519058,-0.0108,0.08439058,0.27,1.2137257
3,10,15,0.096703224,-0.012564,0.08413922,0.3141,0.4166233
3,11,9,0.118816085,-0.009488,0.10932808,0.2372,0.2622226
3,11,2,0.11582456,-0.010804000000000001,0.10502056,0.2701,-0.46519902
3,11,12,0.08725718,-0.011512,0.07574518,0.2878,0.9915656
3,11,15,0.12033296,-0.011852000000000001,0.10848095,0.2963,0.4384983
3,12,2,0.09475048,-0.012292,0.08245848,0.3073,-0.39981613
3,12,12,0.100505516,-0.01076,0.089745514,0.269,1.0501578
3,12,15,0.10145616,-0.010752,0.09070416,0.2688,0.33800626
3,13,2,0.11474088,-0.01188,0.102860875,0.297,-0.4744007
3,13,12,0.087857194,-0.011456,0.0764012,0.2864,1.1756753
3,14,12,0.08945901,-0.010412,0.07904701,0.2603,1.1750702
4,0,1,0.245398,-0.008468,0.23693,0.2117,-0.7377832
4,0,2,0.25130364,-0.01256,0.23874365,0.314,-0.09652911
4,0,3,0.27540055,-0.011352,0.26404855,0.2838,0.0789517
4,0,4,0.25570548,-0.01212,0.24358548,0.303,0.5724092
4,0,5,0.22845899,-0.0063560000000000005,0.22210298,0.1589,-0.7866307
4,0,6,0.23603581,-0.011632,0.22440381,0.2908,-0.6187427
4,0,7,0.22736853,-0.007912,0.21945654,0.1978,-0.7259285
4,0,8,0.23433688,-0.009476,0.22486088,0.2369,-0.81997925
4,0,9,0.25513917,-0.009936,0.24520317,0.2484,0.025451919
4,0,10,0.2345646,-0.013564000000000001,0.2210006,0.3391,-0.674916
4,0,11,0.26656094,-0.010516000000000001,0.25604495,0.2629,0.5634538
4,0,12,0.25930557,-0.011824,0.24748157,0.2956,1.2145966
4,0,13,0.2507145,-0.012676000000000002,0.23803851,0.3169,-0.13123111
4,0,14,0.26209894,-0.013564000000000001,0.24853493,0.3391,0.7207839
4,0,15,0.2609518,-0.011788000000000002,0.24916379,0.2947,0.5669168
4,1,1,0.21197437,-0.008224,0.20375037,0.2056,-0.6206706
4,1,2,0.20466544,-0.011444000000000001,0.19322143,0.2861,-0.0075889854
4,1,4,0.18846914,-0.012184,0.17628515,0.3046,0.6151748
4,1,5,0.21953323,-0.0077,0.21183324,0.1925,-0.66561705
4,1,6,0.2272043,-0.0113,0.2159043,0.2825,-0.4569469
4,1,7,0.21073397,-0.008044,0.20268996,0.2011,-0.7532198
4,1,8,0.22877377,-0.009856,0.21891777,0.2464,-0.76535594
4,1,9,0.20206246,-0.010444,0.19161846,0.2611,-0.06619889
4,1,10,0.21588495,-0.012787999999999999,0.20309696,0.3197,-0.5805719
