_initial_assets,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,performance_reward,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,progress_before_trial,progress_after_trial,async_post_trial_required,async_post_trial_requested,async_post_trial_complete,async_post_trial_failed,block_position,block,class,object_type,y,z,p,item_id,question,answers
{},"{""y"": true, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",12,2025-09-04 16:49:56,False,,,KnowledgeTrial,14,14,True,14,3,6,optimal_treatment,"{""item_id"": 13, ""question"": ""What is the name of the document with the first ten amendments to the Constitution that detail the protection of individual liberties?"", ""answers"": [""bill of right"", ""bill ofrights"", ""the bill of rights?"", ""the bill of rights"", ""the biil of rights"", ""bill of rights""]}",True,False,1.0,0.0,,bill of rights,True,38,,,0.0,80.0,105.0,25.0,0.4444444444444444,0.5833333333333333,False,False,False,False,0,default,KnowledgeTrial,Info,True,0,"{""0"": 0.5, ""1"": 0.5}",13,What is the name of the document with the first ten amendments to the Constitution that detail the protection of individual liberties?,"[""bill of right"", ""bill ofrights"", ""the bill of rights?"", ""the bill of rights"", ""the biil of rights"", ""bill of rights""]"
{},"{""y"": true, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",13,2025-09-04 16:49:56,False,,,KnowledgeTrial,12,12,True,12,3,6,optimal_treatment,"{""item_id"": 11, ""question"": ""Which was the first state to announce its secession from the Union before the Civil War began?"", ""answers"": [""south carolina"", ""s carolina"", ""s. carolina"", ""south caroline"", ""sc""]}",True,False,1.0,0.0,,south carolina,True,40,,,0.0,105.0,130.0,25.0,0.5833333333333333,0.7222222222222221,False,False,False,False,0,default,KnowledgeTrial,Info,True,0,"{""0"": 0.5, ""1"": 0.5}",11,Which was the first state to announce its secession from the Union before the Civil War began?,"[""south carolina"", ""s carolina"", ""s. carolina"", ""south caroline"", ""sc""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",14,2025-09-04 16:49:57,False,,,KnowledgeTrial,10,10,True,10,3,6,optimal_treatment,"{""item_id"": 9, ""question"": ""Which President was in office between 1893 and 1897?"", ""answers"": [""the president of the united states who served between 1893 and 1897 was grover cleveland."", ""grover cleavland"", ""cleavland"", ""grover cleverland"", ""cleveland"", ""cloeveland"", ""grover cleveland"", ""grover cleaveland""]}",True,False,0.0,0.0,,taft,True,42,,,0.0,130.0,155.0,25.0,0.7222222222222221,0.8611111111111109,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,"{""0"": 0.5, ""1"": 0.5}",9,Which President was in office between 1893 and 1897?,"[""the president of the united states who served between 1893 and 1897 was grover cleveland."", ""grover cleavland"", ""cleavland"", ""grover cleverland"", ""cleveland"", ""cloeveland"", ""grover cleveland"", ""grover cleaveland""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",15,2025-09-04 16:49:57,False,,,KnowledgeTrial,1,1,True,1,3,6,optimal_treatment,"{""item_id"": 0, ""question"": ""When did Christopher Columbus discover the Americas?"", ""answers"": [""1492 ad"", ""october 1492"", ""1492, in october"", ""in 1492"", ""christopher columbus's first voyage to the americas began on august 3, 1492, when he set sail from spain."", ""ad 1492"", ""october 12, 1492."", ""1492"", ""october 12, 1492"", ""fourteen ninety two"", ""october 12th, 1492""]}",True,False,0.0,0.0,,1692,True,44,,,0.0,155.0,180.0,25.0,0.8611111111111109,0.9999999999999998,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,"{""0"": 0.5, ""1"": 0.5}",0,When did Christopher Columbus discover the Americas?,"[""1492 ad"", ""october 1492"", ""1492, in october"", ""in 1492"", ""christopher columbus's first voyage to the americas began on august 3, 1492, when he set sail from spain."", ""ad 1492"", ""october 12, 1492."", ""1492"", ""october 12, 1492"", ""fourteen ninety two"", ""october 12th, 1492""]"
{},"{""y"": false, ""z"": 1, ""p"": {""0"": 0.5, ""1"": 0.5}}",16,2025-09-04 16:49:58,False,,,KnowledgeTrial,7,7,True,7,4,8,optimal_treatment,"{""item_id"": 6, ""question"": ""Independence Day was first established as a holiday by Congress in what year?"", ""answers"": [""ad 1870"", ""1869 or 1870"", ""1870"", ""in 1870"", ""1870 ad""]}",True,False,0.0,0.0,,1776,True,51,,,0.0,55.0,80.0,25.0,0.3055555555555555,0.4444444444444444,False,False,False,False,0,default,KnowledgeTrial,Info,False,1,"{""0"": 0.5, ""1"": 0.5}",6,Independence Day was first established as a holiday by Congress in what year?,"[""ad 1870"", ""1869 or 1870"", ""1870"", ""in 1870"", ""1870 ad""]"
{},"{""y"": true, ""z"": 1, ""p"": {""0"": 0.5, ""1"": 0.5}}",17,2025-09-04 16:49:58,False,,,KnowledgeTrial,2,2,True,2,4,8,optimal_treatment,"{""item_id"": 1, ""question"": ""What is the date of the United States Declaration of Independence?"", ""answers"": [""14th july ,1776"", ""4 july 1776"", ""1776, july 4th"", ""july 4 1776"", ""juky 4 1776"", ""7/4/1776"", ""july 4,1776"", ""july 4th, 1776"", ""6-4-1776"", ""07/04/1776"", ""july 4, 1976"", ""7/7/1776"", ""july, 4 1776"", ""in 1776"", ""4th july 1776"", ""1776 ad"", ""7/4/76"", ""04/06/1776"", ""1776 july 4"", ""july 4, 1776"", ""ad 1776"", ""1776"", ""7/04/1776"", ""july 4th 1776""]}",True,False,1.0,0.0,,1776,True,53,,,0.0,80.0,105.0,25.0,0.4444444444444444,0.5833333333333333,False,False,False,False,0,default,KnowledgeTrial,Info,True,1,"{""0"": 0.5, ""1"": 0.5}",1,What is the date of the United States Declaration of Independence?,"[""14th july ,1776"", ""4 july 1776"", ""1776, july 4th"", ""july 4 1776"", ""juky 4 1776"", ""7/4/1776"", ""july 4,1776"", ""july 4th, 1776"", ""6-4-1776"", ""07/04/1776"", ""july 4, 1976"", ""7/7/1776"", ""july, 4 1776"", ""in 1776"", ""4th july 1776"", ""1776 ad"", ""7/4/76"", ""04/06/1776"", ""1776 july 4"", ""july 4, 1776"", ""ad 1776"", ""1776"", ""7/04/1776"", ""july 4th 1776""]"
{},"{""y"": false, ""z"": 1, ""p"": {""0"": 0.5, ""1"": 0.5}}",18,2025-09-04 16:49:58,False,,,KnowledgeTrial,11,11,True,11,4,8,optimal_treatment,"{""item_id"": 10, ""question"": ""When did Franklin D. Roosevelt die?"", ""answers"": [""may 1945"", ""april 12.1945"", ""1945"", ""ad 1945"", ""1945 ad"", ""apr 19445"", ""12th april, 1945"", ""april, 1945"", ""april 12, 1945."", ""12 april 1945"", ""april 12, 1945"", ""franklin d. roosevelt, the 32nd president of the united states, died on april 12, 1945."", ""in 1945""]}",True,False,0.0,0.0,,,True,55,,,0.0,105.0,130.0,25.0,0.5833333333333333,0.7222222222222221,False,False,False,False,0,default,KnowledgeTrial,Info,False,1,"{""0"": 0.5, ""1"": 0.5}",10,When did Franklin D. Roosevelt die?,"[""may 1945"", ""april 12.1945"", ""1945"", ""ad 1945"", ""1945 ad"", ""apr 19445"", ""12th april, 1945"", ""april, 1945"", ""april 12, 1945."", ""12 april 1945"", ""april 12, 1945"", ""franklin d. roosevelt, the 32nd president of the united states, died on april 12, 1945."", ""in 1945""]"
{},"{""y"": false, ""z"": 1, ""p"": {""0"": 0.5, ""1"": 0.5}}",19,2025-09-04 16:49:58,False,,,KnowledgeTrial,3,3,True,3,4,8,optimal_treatment,"{""item_id"": 2, ""question"": ""What is the year of the beginning of the American Civil War?"", ""answers"": [""1860"", ""april 12th, 1861"", ""1861"", ""1861-1865"", ""1861 ad"", ""it began on april 12 1861"", ""the american civil war began in 1861. specifically, the first shots were fired at fort sumter, south carolina, on april 12, 1861, marking the beginning of the conflict."", ""ad 1861"", ""in 1861""]}",True,False,0.0,0.0,,,True,57,,,0.0,130.0,155.0,25.0,0.7222222222222221,0.8611111111111109,False,False,False,False,0,default,KnowledgeTrial,Info,False,1,"{""0"": 0.5, ""1"": 0.5}",2,What is the year of the beginning of the American Civil War?,"[""1860"", ""april 12th, 1861"", ""1861"", ""1861-1865"", ""1861 ad"", ""it began on april 12 1861"", ""the american civil war began in 1861. specifically, the first shots were fired at fort sumter, south carolina, on april 12, 1861, marking the beginning of the conflict."", ""ad 1861"", ""in 1861""]"
{},"{""y"": true, ""z"": 1, ""p"": {""0"": 0.5, ""1"": 0.5}}",20,2025-09-04 16:49:59,False,,,KnowledgeTrial,14,14,True,14,4,8,optimal_treatment,"{""item_id"": 13, ""question"": ""What is the name of the document with the first ten amendments to the Constitution that detail the protection of individual liberties?"", ""answers"": [""bill of right"", ""bill ofrights"", ""the bill of rights?"", ""the bill of rights"", ""the biil of rights"", ""bill of rights""]}",True,False,1.0,0.0,,bill of rights,True,59,,,0.0,155.0,180.0,25.0,0.8611111111111109,0.9999999999999998,False,False,False,False,0,default,KnowledgeTrial,Info,True,1,"{""0"": 0.5, ""1"": 0.5}",13,What is the name of the document with the first ten amendments to the Constitution that detail the protection of individual liberties?,"[""bill of right"", ""bill ofrights"", ""the bill of rights?"", ""the bill of rights"", ""the biil of rights"", ""bill of rights""]"
{},"{""y"": true, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",21,2025-09-04 16:50:01,False,,,KnowledgeTrial,2,2,True,2,5,10,optimal_treatment,"{""item_id"": 1, ""question"": ""What is the date of the United States Declaration of Independence?"", ""answers"": [""14th july ,1776"", ""4 july 1776"", ""1776, july 4th"", ""july 4 1776"", ""juky 4 1776"", ""7/4/1776"", ""july 4,1776"", ""july 4th, 1776"", ""6-4-1776"", ""07/04/1776"", ""july 4, 1976"", ""7/7/1776"", ""july, 4 1776"", ""in 1776"", ""4th july 1776"", ""1776 ad"", ""7/4/76"", ""04/06/1776"", ""1776 july 4"", ""july 4, 1776"", ""ad 1776"", ""1776"", ""7/04/1776"", ""july 4th 1776""]}",True,False,1.0,0.0,,July 4 1776,True,66,,,0.0,55.0,80.0,25.0,0.3055555555555555,0.4444444444444444,False,False,False,False,0,default,KnowledgeTrial,Info,True,0,"{""0"": 0.5, ""1"": 0.5}",1,What is the date of the United States Declaration of Independence?,"[""14th july ,1776"", ""4 july 1776"", ""1776, july 4th"", ""july 4 1776"", ""juky 4 1776"", ""7/4/1776"", ""july 4,1776"", ""july 4th, 1776"", ""6-4-1776"", ""07/04/1776"", ""july 4, 1976"", ""7/7/1776"", ""july, 4 1776"", ""in 1776"", ""4th july 1776"", ""1776 ad"", ""7/4/76"", ""04/06/1776"", ""1776 july 4"", ""july 4, 1776"", ""ad 1776"", ""1776"", ""7/04/1776"", ""july 4th 1776""]"
{},"{""y"": true, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",22,2025-09-04 16:50:01,False,,,KnowledgeTrial,8,8,True,8,5,10,optimal_treatment,"{""item_id"": 7, ""question"": ""Who was the first President to live in the White House?"", ""answers"": [""adams"", ""joh adams"", ""john adams"", ""john adams?"", ""john quincy adams"", ""the first president to live in the white house was john adams."", ""john q. adams"", ""president john adams""]}",True,False,1.0,0.0,,John Adams,True,68,,,0.0,80.0,105.0,25.0,0.4444444444444444,0.5833333333333333,False,False,False,False,0,default,KnowledgeTrial,Info,True,0,"{""0"": 0.5, ""1"": 0.5}",7,Who was the first President to live in the White House?,"[""adams"", ""joh adams"", ""john adams"", ""john adams?"", ""john quincy adams"", ""the first president to live in the white house was john adams."", ""john q. adams"", ""president john adams""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",23,2025-09-04 16:50:01,False,,,KnowledgeTrial,6,6,True,6,5,10,optimal_treatment,"{""item_id"": 5, ""question"": ""When did the US declare war on Japan?"", ""answers"": [""1941"", ""8 december 1941"", ""december 8 1941"", ""dec. 8, 1941"", ""the united states declared war on japan on december 8, 1941, the day after the japanese attack on pearl harbor."", ""december 8th, 1941"", ""december 7th, 1941"", ""december 9, 1941"", ""1941 ad"", ""december 8, 1941"", ""dec 7,1941"", ""ad 1941"", ""december 1945"", ""8th december,1941"", ""december 7, 1941"", ""november 7, 1941"", ""in 1941"", ""dec 8 1941"", ""dec 7 1941"", ""december 8"", ""dec 8, 1941""]}",True,False,0.0,0.0,,1944,True,70,,,0.0,105.0,130.0,25.0,0.5833333333333333,0.7222222222222221,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,"{""0"": 0.5, ""1"": 0.5}",5,When did the US declare war on Japan?,"[""1941"", ""8 december 1941"", ""december 8 1941"", ""dec. 8, 1941"", ""the united states declared war on japan on december 8, 1941, the day after the japanese attack on pearl harbor."", ""december 8th, 1941"", ""december 7th, 1941"", ""december 9, 1941"", ""1941 ad"", ""december 8, 1941"", ""dec 7,1941"", ""ad 1941"", ""december 1945"", ""8th december,1941"", ""december 7, 1941"", ""november 7, 1941"", ""in 1941"", ""dec 8 1941"", ""dec 7 1941"", ""december 8"", ""dec 8, 1941""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",24,2025-09-04 16:50:02,False,,,KnowledgeTrial,11,11,True,11,5,10,optimal_treatment,"{""item_id"": 10, ""question"": ""When did Franklin D. Roosevelt die?"", ""answers"": [""may 1945"", ""april 12.1945"", ""1945"", ""ad 1945"", ""1945 ad"", ""apr 19445"", ""12th april, 1945"", ""april, 1945"", ""april 12, 1945."", ""12 april 1945"", ""april 12, 1945"", ""franklin d. roosevelt, the 32nd president of the united states, died on april 12, 1945."", ""in 1945""]}",True,False,0.0,0.0,,,True,72,,,0.0,130.0,155.0,25.0,0.7222222222222221,0.8611111111111109,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,"{""0"": 0.5, ""1"": 0.5}",10,When did Franklin D. Roosevelt die?,"[""may 1945"", ""april 12.1945"", ""1945"", ""ad 1945"", ""1945 ad"", ""apr 19445"", ""12th april, 1945"", ""april, 1945"", ""april 12, 1945."", ""12 april 1945"", ""april 12, 1945"", ""franklin d. roosevelt, the 32nd president of the united states, died on april 12, 1945."", ""in 1945""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",25,2025-09-04 16:50:02,False,,,KnowledgeTrial,4,4,True,4,5,10,optimal_treatment,"{""item_id"": 3, ""question"": ""What is the year of the beginning of the Confederation Period?"", ""answers"": [""1783 ad"", ""ad 1783"", ""1780"", ""1783"", ""1781"", ""march 1st, 1781"", ""in 1783""]}",True,False,0.0,0.0,,1861,True,74,,,0.0,155.0,180.0,25.0,0.8611111111111109,0.9999999999999998,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,"{""0"": 0.5, ""1"": 0.5}",3,What is the year of the beginning of the Confederation Period?,"[""1783 ad"", ""ad 1783"", ""1780"", ""1783"", ""1781"", ""march 1st, 1781"", ""in 1783""]"
{},"{""y"": false, ""z"": 0, ""p"": {""0"": 0.5, ""1"": 0.5}}",26,2025-09-04 16:50:03,False,,,KnowledgeTrial,13,13,True,13,6,12,optimal_treatment,"{""item_id"": 12, ""question"": ""When did prohibition start and end in the United States?"", ""answers"": [""1920 and 1933"", ""1920 - 1933"", ""1920-1933"", ""started on january 17th, 1920 and ended on december 5th, 1933"", ""1920 1933"", ""1920 to 1933"", ""january 17, 1920, and ended on december 5, 1933"", ""prohibition in the united states officially started on january 17, 1920, with the ratification of the 18th amendment to the united states constitution, which prohibited the manufacture, sale, and transportation of alcoholic beverages."", ""17 january 1920 - 5 december 1933"", ""1933-1920""]}",True,False,0.0,0.0,,,True,81,,,0.0,55.0,80.0,25.0,0.3055555555555555,0.4444444444444444,False,False,False,False,0,default,KnowledgeTrial,Info,False,0,"{""0"": 0.5, ""1"": 0.5}",12,When did prohibition start and end in the United States?,"[""1920 and 1933"", ""1920 - 1933"", ""1920-1933"", ""started on january 17th, 1920 and ended on december 5th, 1933"", ""1920 1933"", ""1920 to 1933"", ""january 17, 1920, and ended on december 5, 1933"", ""prohibition in the united states officially started on january 17, 1920, with the ratification of the 18th amendment to the united states constitution, which prohibited the manufacture, sale, and transportation of alcoholic beverages."", ""17 january 1920 - 5 december 1933"", ""1933-1920""]"
